caldt,totval,spindx,sprtrn
19740917,363762802.00,67.38,0.016903
19740918,365474211.00,67.72,0.005046
19740919,378343948.00,70.09,0.034997
19740920,378603476.00,70.14,0.000713
19740923,374658812.00,69.42,-0.010265
19740924,367060379.00,68.02,-0.020167
19740925,364795408.00,67.57,-0.006616
19740926,358743899.00,66.46,-0.016427
19740927,350450579.00,64.94,-0.022871
19740930,342825793.00,63.54,-0.021558
19741001,342008738.00,63.39,-0.002361
19741002,342060624.00,63.38,-0.000158
19741003,336175010.00,62.28,-0.017356
19741004,336544935.00,62.34,0.000963
19741007,350625953.00,64.95,0.041867
19741008,349864767.00,64.84,-0.001694
19741009,366048939.00,67.82,0.045959
19741010,376818480.00,69.79,0.029047
19741011,384151983.00,71.14,0.019344
19741014,392674006.00,72.74,0.022491
19741015,385630703.00,71.44,-0.017872
19741016,379672302.00,70.33,-0.015538
19741017,387842332.00,71.17,0.011944
19741018,393915050.00,72.28,0.015596
19741021,400663762.00,73.50,0.016879
19741022,398583140.00,73.13,-0.005034
19741023,387051176.00,71.03,-0.028716
19741024,382650606.00,70.22,-0.011404
19741025,382052956.00,70.12,-0.001424
19741028,381892952.00,70.09,-0.000428
19741029,396908865.00,72.83,0.039093
19741030,405030421.00,74.31,0.020321
19741031,402894440.00,73.90,-0.005517
19741101,402712877.00,73.88,-0.000271
19741104,398382882.00,73.08,-0.010828
19741105,409424117.00,75.11,0.027778
19741106,407492220.00,74.75,-0.004793
19741107,409950508.00,75.21,0.006154
19741108,408310130.00,74.91,-0.003989
19741111,409640246.00,75.15,0.003204
19741112,401570553.00,73.67,-0.019694
19741113,399874452.00,73.35,-0.004344
19741114,398249413.00,73.06,-0.003954
19741115,393542290.00,71.91,-0.015740
19741118,378894519.00,69.27,-0.036713
19741119,373043876.00,68.20,-0.015447
19741120,371421662.00,67.90,-0.004399
19741121,372982554.00,68.18,0.004124
19741122,376962867.00,68.90,0.010560
19741125,376693822.00,68.83,-0.001016
19741126,380100002.00,69.47,0.009298
19741127,382641591.00,69.94,0.006766
19741129,382860515.00,69.97,0.000429
19741202,372550200.00,68.11,-0.026583
19741203,367322325.00,67.17,-0.013801
19741204,368553911.00,67.41,0.003573
19741205,361490487.00,66.13,-0.018988
19741206,355244994.00,65.01,-0.016936
19741209,358615179.00,65.60,0.009076
19741210,367852250.00,67.28,0.025610
19741211,370141431.00,67.67,0.005797
19741212,368877442.00,67.45,-0.003251
19741213,367062800.00,67.07,-0.005634
19741216,363715954.00,66.46,-0.009095
19741217,369821606.00,67.58,0.016852
19741218,371541467.00,67.90,0.004735
19741219,370133291.00,67.65,-0.003682
19741220,366089446.00,66.91,-0.010939
19741223,361096820.00,65.96,-0.014198
19741224,366146532.00,66.88,0.013948
19741226,369284710.00,67.44,0.008373
19741227,367622791.00,67.14,-0.004448
19741230,367752679.00,67.16,0.000298
19741231,375972948.00,68.56,0.020846
19750102,385203059.00,70.23,0.024358
19750103,387836048.00,70.71,0.006835
19750106,389981775.00,71.07,0.005091
19750107,389686763.00,71.02,-0.000704
19750108,384264896.00,70.04,-0.013799
19750109,390548364.00,71.17,0.016134
19750110,398464264.00,72.61,0.020233
19750113,396786714.00,72.31,-0.004132
19750114,393353961.00,71.68,-0.008712
19750115,395974911.00,72.14,0.006417
19750116,395399242.00,72.05,-0.001248
19750117,389427487.00,70.96,-0.015128
19750120,390017204.00,71.08,0.001691
19750121,387900262.00,70.70,-0.005346
19750122,393626510.00,71.74,0.014710
19750123,395452591.00,72.07,0.004600
19750124,400281255.00,72.98,0.012627
19750127,389804560.00,75.37,0.032749
19750128,416994486.00,76.03,0.008757
19750129,423675395.00,77.26,0.016178
19750130,417785802.00,76.21,-0.013590
19750131,422020102.00,76.98,0.010104
19750203,426968385.00,77.82,0.010912
19750204,425857413.00,77.61,-0.002699
19750205,433234514.00,78.95,0.017266
19750206,431898860.00,78.56,-0.004940
19750207,432237711.00,78.63,0.000891
19750210,431277313.00,78.36,-0.003434
19750211,432487868.00,78.58,0.002808
19750212,439842357.00,79.92,0.017053
19750213,445830554.00,81.01,0.013639
19750214,448614651.00,81.50,0.006049
19750218,445470229.00,80.93,-0.006994
19750219,448327795.00,81.44,0.006302
19750220,452637313.00,82.21,0.009455
19750221,454852483.00,82.62,0.004987
19750224,448379341.00,81.44,-0.014282
19750225,437807296.00,79.53,-0.023453
19750226,442311370.00,80.37,0.010562
19750227,444508087.00,80.77,0.004977
19750228,448872080.00,81.59,0.010152
19750303,456807138.00,83.03,0.017649
19750304,459834897.00,83.56,0.006383
19750305,456292339.00,82.90,-0.007899
19750306,460627800.00,83.69,0.009530
19750307,463893473.00,84.30,0.007289
19750310,468523701.00,84.95,0.007711
19750311,465324538.00,84.36,-0.006945
19750312,460968103.00,83.59,-0.009128
19750313,461819206.00,83.74,0.001794
19750314,467501578.00,84.76,0.012181
19750317,475308323.00,86.01,0.014748
19750318,470402223.00,85.13,-0.010231
19750319,466052035.00,84.34,-0.009280
19750320,461931175.00,83.61,-0.008655
19750321,460726543.00,83.39,-0.002631
19750324,450901542.00,81.42,-0.023624
19750325,454475676.00,82.06,0.007860
19750326,462932856.00,83.59,0.018645
19750327,464370552.00,83.85,0.003110
19750331,463043916.00,83.36,-0.005844
19750401,458766764.00,82.64,-0.008637
19750402,457689962.00,82.43,-0.002541
19750403,452561932.00,81.51,-0.011161
19750404,449163293.00,80.88,-0.007729
19750407,446620594.00,80.35,-0.006553
19750408,450147925.00,80.99,0.007965
19750409,460499124.00,82.84,0.022842
19750410,465683777.00,83.77,0.011226
19750411,467951047.00,84.18,0.004894
19750414,475997049.00,85.60,0.016869
19750415,479911432.00,86.30,0.008178
19750416,481569657.00,86.60,0.003476
19750417,485115078.00,87.25,0.007506
19750418,479844202.00,86.30,-0.010888
19750421,485061189.00,87.23,0.010776
19750422,484267822.00,87.09,-0.001605
19750423,478863088.00,86.12,-0.011138
19750424,478424881.00,86.04,-0.000929
19750425,481668122.00,86.62,0.006741
19750428,479897653.00,86.23,-0.004502
19750429,476597283.00,85.64,-0.006842
19750430,486177403.00,87.30,0.019383
19750501,490631180.00,88.10,0.009164
19750502,496935348.00,89.22,0.012713
19750505,501786535.00,90.08,0.009639
19750506,493808009.00,88.64,-0.015986
19750507,496232932.00,89.08,0.004964
19750508,498953454.00,89.56,0.005388
19750509,504445035.00,90.53,0.010831
19750512,505171538.00,90.61,0.000884
19750513,510632209.00,91.58,0.010705
19750514,514558984.00,92.27,0.007534
19750515,509705555.00,91.41,-0.009320
19750516,504172361.00,90.43,-0.010721
19750519,505145959.00,90.53,0.001106
19750520,502528068.00,90.07,-0.005081
19750521,496865162.00,89.06,-0.011214
19750522,498889318.00,89.39,0.003705
19750523,505549638.00,90.58,0.013312
19750527,504519262.00,90.34,-0.002650
19750528,500917121.00,89.71,-0.006974
19750529,500821821.00,89.68,-0.000334
19750530,509362863.00,91.15,0.016392
19750602,517496512.00,92.58,0.015688
19750603,519162968.00,92.89,0.003348
19750604,517595589.00,92.60,-0.003122
19750605,517998819.00,92.69,0.000972
19750606,516764824.00,92.48,-0.002266
19750609,509765997.00,91.21,-0.013733
19750610,505600819.00,90.44,-0.008442
19750611,506216279.00,90.55,0.001216
19750612,503718313.00,90.08,-0.005191
19750613,505943883.00,90.52,0.004885
19750616,511334797.00,91.46,0.010384
19750617,506414427.00,90.58,-0.009622
19750618,505377687.00,90.39,-0.002098
19750619,514634551.00,92.02,0.018033
19750620,517913156.00,92.61,0.006412
19750623,523712970.00,93.62,0.010906
19750624,526919350.00,94.19,0.006088
19750625,529310258.00,94.62,0.004565
19750626,530266587.00,94.81,0.002008
19750627,530272376.00,94.81,0.000000
19750630,532701443.00,95.19,0.004008
19750701,530776107.00,94.85,-0.003572
19750702,527022648.00,94.18,-0.007064
19750703,528077337.00,94.36,0.001911
19750707,523521806.00,93.54,-0.008690
19750708,522710198.00,93.39,-0.001604
19750709,530529442.00,94.80,0.015098
19750710,530415835.00,94.81,0.000105
19750711,529679947.00,94.66,-0.001582
19750714,532693724.00,95.19,0.005599
19750715,535096459.00,95.61,0.004412
19750716,529533747.00,94.61,-0.010459
19750717,524074588.00,93.63,-0.010358
19750718,521110871.00,93.20,-0.004593
19750721,517388760.00,92.44,-0.008155
19750722,511805738.00,91.45,-0.010710
19750723,504723468.00,90.18,-0.013887
19750724,504118584.00,90.07,-0.001220
19750725,499719866.00,89.29,-0.008660
19750728,496353254.00,88.69,-0.006720
19750729,493554366.00,88.19,-0.005638
19750730,497203930.00,88.83,0.007257
19750731,497053514.00,88.75,-0.000901
19750801,492814526.00,87.99,-0.008563
19750804,488069187.00,87.15,-0.009547
19750805,482891906.00,86.23,-0.010557
19750806,482996065.00,86.25,0.000232
19750807,483199196.00,86.30,0.000580
19750808,481374465.00,86.02,-0.003244
19750811,484378676.00,86.55,0.006161
19750812,487533267.00,87.12,0.006586
19750813,481004870.00,85.97,-0.013200
19750814,479448305.00,85.60,-0.004304
19750815,483723425.00,86.36,0.008879
19750818,482768886.00,86.20,-0.001853
19750819,475686523.00,84.95,-0.014501
19750820,465938260.00,83.22,-0.020365
19750821,465175706.00,83.07,-0.001802
19750822,471963955.00,84.28,0.014566
19750825,474995723.00,85.06,0.009255
19750826,470135380.00,83.96,-0.012932
19750827,472845463.00,84.43,0.005598
19750828,483939203.00,86.40,0.023333
19750829,486677682.00,86.88,0.005556
19750902,478777371.00,85.48,-0.016114
19750903,481883916.00,86.03,0.006434
19750904,482865434.00,86.20,0.001976
19750905,479593352.00,85.62,-0.006729
19750908,481092779.00,85.89,0.003153
19750909,473882728.00,84.60,-0.015019
19750910,469353240.00,83.79,-0.009574
19750911,467468812.00,83.45,-0.004058
19750912,466574338.00,83.30,-0.001797
19750915,464310385.00,82.88,-0.005042
19750916,459854539.00,82.09,-0.009532
19750917,461497802.00,82.37,0.003411
19750918,471024470.00,84.06,0.020517
19750919,481290626.00,85.88,0.021651
19750922,476787542.00,85.07,-0.009432
19750923,476189516.00,84.94,-0.001528
19750924,480725488.00,85.74,0.009418
19750925,480185519.00,85.64,-0.001166
19750926,483325279.00,86.19,0.006422
19750929,476761930.00,85.03,-0.013459
19750930,470272460.00,83.87,-0.013642
19751001,464946060.00,82.93,-0.011208
19751002,470005404.00,83.82,0.010732
19751003,482051436.00,85.95,0.025412
19751006,487291155.00,86.88,0.010820
19751007,486683724.00,86.77,-0.001266
19751008,493306333.00,87.94,0.013484
19751009,495690147.00,88.37,0.004890
19751010,494787208.00,88.21,-0.001811
19751013,501885657.00,89.46,0.014171
19751014,500852905.00,89.28,-0.002012
19751015,500531656.00,89.23,-0.000560
19751016,503117330.00,89.37,0.001569
19751017,500288721.00,88.86,-0.005707
19751020,505686457.00,89.82,0.010804
19751021,509879527.00,90.56,0.008239
19751022,510711530.00,90.71,0.001656
19751023,513726438.00,91.24,0.005843
19751024,505709332.00,89.83,-0.015454
19751027,505195031.00,89.73,-0.001113
19751028,509562408.00,90.51,0.008693
19751029,503249378.00,89.39,-0.012374
19751030,501827619.00,89.31,-0.000895
19751031,500766658.00,89.04,-0.003023
19751103,496154212.00,88.09,-0.010669
19751104,498547335.00,88.51,0.004768
19751105,502118806.00,89.15,0.007231
19751106,504439949.00,89.55,0.004487
19751107,503166157.00,89.33,-0.002457
19751110,503179382.00,89.34,0.000112
19751111,506205407.00,89.87,0.005932
19751112,513679699.00,91.19,0.014688
19751113,512815078.00,91.04,-0.001645
19751114,512053381.00,90.97,-0.000769
19751117,515224782.00,91.46,0.005386
19751118,512552695.00,91.00,-0.005030
19751119,506798569.00,89.98,-0.011209
19751120,504790451.00,89.64,-0.003779
19751121,504123067.00,89.53,-0.001227
19751124,505126640.00,89.70,0.001899
19751125,510768536.00,90.71,0.011260
19751126,511619237.00,90.94,0.002536
19751128,513823885.00,91.24,0.003299
19751201,510586181.00,90.67,-0.006247
19751202,502959925.00,89.33,-0.014779
19751203,493164030.00,87.60,-0.019366
19751204,494514628.00,87.84,0.002740
19751205,488707138.00,86.82,-0.011612
19751208,489996388.00,87.07,0.002880
19751209,491374117.00,87.30,0.002642
19751210,495870408.00,88.08,0.008935
19751211,496103404.00,87.80,-0.003179
19751212,496186781.00,87.83,0.000342
19751215,497738497.00,88.09,0.002960
19751216,502559609.00,88.93,0.009536
19751217,503766131.00,89.15,0.002474
19751218,505266242.00,89.43,0.003141
19751219,501661536.00,88.80,-0.007045
19751222,497751232.00,88.14,-0.007432
19751223,501245322.00,88.73,0.006694
19751224,505220775.00,89.46,0.008227
19751226,509775872.00,90.25,0.008831
19751229,509041437.00,90.13,-0.001330
19751230,507025086.00,89.77,-0.003994
19751231,509814701.00,90.19,0.004679
19760102,513788914.00,90.90,0.007872
19760105,523277772.00,92.58,0.018482
19760106,528714102.00,93.53,0.010261
19760107,531223585.00,93.95,0.004491
19760108,534859846.00,94.58,0.006706
19760109,536861526.00,94.95,0.003912
19760112,544602129.00,96.33,0.014534
19760113,540318269.00,95.57,-0.007890
19760114,549209903.00,97.13,0.016323
19760115,548400144.00,96.61,-0.005354
19760116,550595338.00,97.00,0.004037
19760119,558170060.00,98.32,0.013608
19760120,561341484.00,98.86,0.005492
19760121,557813852.00,98.24,-0.006271
19760122,556688958.00,98.04,-0.002036
19760123,563369273.00,99.21,0.011934
19760126,566100588.00,99.68,0.004737
19760127,562519362.00,99.07,-0.006120
19760128,559541224.00,98.53,-0.005451
19760129,568574465.00,100.11,0.016036
19760130,572928167.00,100.86,0.007492
19760202,573034255.00,100.87,0.000099
19760203,575132324.00,101.18,0.003073
19760204,578959391.00,101.92,0.007314
19760205,570467444.00,100.39,-0.015012
19760206,565143957.00,99.46,-0.009264
19760209,565964753.00,99.62,0.001609
19760210,571075512.00,100.47,0.008532
19760211,573010750.00,100.77,0.002986
19760212,569950945.00,100.25,-0.005160
19760213,566827042.00,99.67,-0.005786
19760217,563253418.00,99.05,-0.006221
19760218,567836117.00,99.85,0.008077
19760219,576998022.00,101.41,0.015623
19760220,581045751.00,102.10,0.006804
19760223,578441514.00,101.61,-0.004799
19760224,581104956.00,102.03,0.004133
19760225,579029749.00,101.69,-0.003332
19760226,569893423.00,100.11,-0.015537
19760227,568326394.00,99.71,-0.003996
19760301,570563246.00,100.02,0.003109
19760302,573478816.00,100.56,0.005399
19760303,570041496.00,99.98,-0.005768
19760304,565244316.00,98.92,-0.010602
19760305,566213745.00,99.11,0.001921
19760308,572299248.00,100.19,0.010897
19760309,574295470.00,100.58,0.003893
19760310,576648513.00,100.94,0.003579
19760311,581958255.00,101.89,0.009412
19760312,576186093.00,100.86,-0.010109
19760315,570084237.00,99.80,-0.010510
19760316,576709012.00,100.92,0.011222
19760317,575957555.00,100.86,-0.000595
19760318,573780479.00,100.45,-0.004065
19760319,574714851.00,100.58,0.001294
19760322,575256489.00,100.71,0.001293
19760323,584095319.00,102.24,0.015192
19760324,591025375.00,103.42,0.011541
19760325,587391314.00,102.85,-0.005512
19760326,587751744.00,102.85,0.000000
19760329,585220240.00,102.41,-0.004278
19760330,582678029.00,102.01,-0.003906
19760331,587396299.00,102.77,0.007450
19760401,584096295.00,102.24,-0.005157
19760402,584751644.00,102.25,0.000098
19760405,591968633.00,103.51,0.012323
19760406,591372810.00,103.36,-0.001449
19760407,584418101.00,102.21,-0.011126
19760408,579054438.00,101.28,-0.009099
19760409,573837991.00,100.35,-0.009182
19760412,572813955.00,100.20,-0.001495
19760413,577681364.00,101.05,0.008483
19760414,573484307.00,100.31,-0.007323
19760415,575496060.00,100.67,0.003589
19760419,579569641.00,101.44,0.007649
19760420,588206830.00,102.87,0.014097
19760421,590536982.00,103.32,0.004374
19760422,588807281.00,102.98,-0.003291
19760423,584804282.00,102.29,-0.006700
19760426,585519567.00,102.43,0.001369
19760427,582407138.00,101.86,-0.005565
19760428,583942651.00,102.13,0.002651
19760429,583757625.00,102.13,0.000000
19760430,581613605.00,101.64,-0.004798
19760503,577046518.00,100.92,-0.007084
19760504,580376983.00,101.46,0.005351
19760505,577058885.00,100.88,-0.005717
19760506,578875647.00,101.16,0.002776
19760507,583028737.00,101.88,0.007117
19760510,590050216.00,103.10,0.011975
19760511,589250098.00,102.95,-0.001455
19760512,588233418.00,102.77,-0.001748
19760513,584856526.00,102.16,-0.005936
19760514,579959689.00,101.34,-0.008027
19760517,578584826.00,101.09,-0.002467
19760518,579427017.00,101.26,0.001682
19760519,579336376.00,101.18,-0.000790
19760520,583546111.00,102.00,0.008104
19760521,579793766.00,101.26,-0.007255
19760524,569133060.00,99.44,-0.017974
19760525,569355686.00,99.49,0.000503
19760526,568753600.00,99.34,-0.001508
19760527,568940610.00,99.38,0.000403
19760528,574407346.00,100.18,0.008050
19760601,573046516.00,99.85,-0.003294
19760602,575007821.00,100.22,0.003706
19760603,574562826.00,100.13,-0.000898
19760604,569010103.00,99.15,-0.009787
19760607,566070874.00,98.63,-0.005245
19760608,567051448.00,98.80,0.001724
19760609,566743516.00,98.74,-0.000607
19760610,571608100.00,99.56,0.008305
19760611,579152863.00,100.92,0.013660
19760614,585275045.00,101.95,0.010206
19760615,582326735.00,101.46,-0.004806
19760616,585458724.00,102.01,0.005421
19760617,594826987.00,103.61,0.015685
19760618,595573273.00,103.76,0.001448
19760621,598493617.00,104.28,0.005012
19760622,594112310.00,103.47,-0.007768
19760623,592954646.00,103.25,-0.002126
19760624,596138881.00,103.79,0.005230
19760625,595581881.00,103.72,-0.000674
19760628,593942884.00,103.43,-0.002796
19760629,596230560.00,103.86,0.004157
19760630,599232313.00,104.28,0.004044
19760701,624730728.00,103.59,-0.006617
19760702,627706652.00,104.11,0.005020
19760706,624153444.00,103.54,-0.005475
19760707,625803220.00,103.83,0.002801
19760708,626943954.00,103.98,0.001445
19760709,632952567.00,104.98,0.009617
19760712,638289942.00,105.90,0.008764
19760713,636960604.00,105.67,-0.002172
19760714,638326655.00,105.95,0.002650
19760715,633973647.00,105.20,-0.007079
19760716,630935062.00,104.68,-0.004943
19760719,629046723.00,104.29,-0.003726
19760720,625360649.00,103.72,-0.005466
19760721,625697297.00,103.82,0.000964
19760722,626612284.00,103.93,0.001060
19760723,627407886.00,104.06,0.001251
